formula,space_group,formation_energy_value,formation_energy_value_per_atom
NaRh,Pm-3m,0.1786751531077401,1.0672947269720654
NaSr,P4/mmm,-0.13146151101189,-0.210951079133455
NaSr,Pm-3m,-0.1334087894097826,-0.2189768972110815
NaTa,P4/mmm,0.3351097705206428,1.7120488524005648
Nb10Ge6,I4/mcm,-2.308931036288326,-1.371034410534499
Nb10Ge6,P6_3/mcm,-2.1243216122183872,-1.275924637414474
Nb10Ni6,I4/mcm,-0.4695889332434724,-0.4234153439995756
Nb10P6,I4/mcm,-3.0715526134564985,-1.763932907164993
Nb12W4,Cm,-0.230391983895355,-0.3001823741871421
Nb24As8,P4_2/n,-3.9888853666018975,-1.2456089075951156
Nb2As2,Cmcm,-0.5514563386066582,-1.0983317871225704
Nb2As2,Imma,-0.3420040553240873,-0.666697069819526
Nb2As2,P4/nmm,-0.4317183649841485,-0.8515783710938416
Nb2Ge,P-3m1,-0.1791167350687525,-0.3564698718076827
Nb2Ni3,P-3m1,0.1362421654435649,0.2041538750915276
Nb2Ni4,I4_1/amd,-0.0980325081095377,-0.1941772197714543
Nb2P,I4/mmm,-0.4173864039771962,-1.011164484947407
Nb2P2,P4/nmm,-0.193839861504901,-0.3613635164616971
Nb2Pb,Fmmm,0.1883295370720146,0.199241903289645
Nb2Pb2,Cmcm,0.2488015062721568,0.55082220265661
Nb2Pb4,Cmcm,0.5628495645787225,0.7137770634820257
Nb2Pb4,Pnnm,0.5560790387573709,0.7044753617512326
Nb2Pt2,Pmma,-0.7113801082897985,-1.427899219071227
Nb2Sr2,Cmcm,0.5836296639157399,1.2408287994078675
Nb2Ta,P-3m1,-0.1462574459115363,-0.2661822590310164
Nb2Ta3,P-3m1,0.5349903744165408,0.8615391955387566
Nb2Ta4,C2/m,0.2320938810717754,0.2593676431614016
Nb2V4,I4/mcm,0.6928861097075162,0.8924280558578854
Nb2V4,I4_1/amd,0.7993013711109067,0.6016739744691249
Nb2V6,I4/mmm,0.1367242722928567,0.0325879095749137
Nb2W,I4/mmm,-0.1663903389453731,-0.3215014974240326
Nb2W,Immm,0.392922957280474,0.4803230218137571
Nb2W2,Cmcm,0.1521685828661055,0.3516831724066182
Nb2W4,Pnnm,0.0569283168165145,0.018716049001579946
Nb2W6,Pmmn,0.5104858390869823,0.4177077700356325
Nb3Bi,Fm-3m,0.0851823860682614,0.2136394725963067
Nb3Br,Pmm2,0.2188175127330311,0.4890318398491694
Nb3Br5,Cmmm,-0.2505276587302801,-0.3664322757212445
Nb3Ni,Fm-3m,-0.123810678504186,-0.2170488967604754
Nb3P,P4/mmm,-0.263213547355088,-0.5043273018686973
Nb3P4,I4/mmm,-1.3166123813085635,-1.6378050201278027
Nb3Pb,Pm-3m,0.0134775999490979,0.0658718063729427
Nb3Sn,Pm-3m,-0.2854960975715326,-0.5502466975073232
Nb3V,I4/mmm,0.1594953642023545,0.3667820442892729
Nb3V4,I4/mmm,-0.0855325113587815,-0.188100640644276
Nb4As5,I4/mmm,-0.0628948213598379,-0.1821621723691929
Nb4Br,I4/mmm,0.7610931016775422,1.234297268101132
Nb4I16,Cmc2_1,-2.7644154759594635,-1.335494027665368
Nb4Ni,Im-3m,0.6733946135974819,1.0897155561537932
Nb4Ni2,I4/mcm,-0.3641729864899919,-0.5598148989866496
Nb4Pb2,Cmcm,0.1315160198511333,0.1211885282032749
Nb4Pb4,Pnma,0.8692823277763071,0.787407776494404
Nb4Sn,Im-3m,1.275234916633248,2.08192309857322
Nb4Sn8,Fddd,-0.941972170957178,-0.8041528138245067
Nb4Sr2,Cm,0.736442561467748,0.952268182520968
Nb4W4,Pnma,0.4081808849763518,0.3122938560544012
Nb4W8,Pnma,0.18817218455943924,-0.02782716459625215
Nb5Br3,Cmmm,0.882058251862214,0.8005719499631314
Nb5W4,I4/mmm,-0.2405258648416473,-0.3448547044998286
Nb6Br4,R-3c,0.9353581140387468,0.6334572287370206
Nb6Pd4,Fdd2,-0.4129732545420201,-0.4779875738446377
Nb6Pt2,Cmcm,2.189484972373261,0.9465250972683285
Nb6Pt2,Pm-3n,-0.8815024545309806,-1.016581854762488
Nb6Rh2,I4/mmm,-0.2729283258301687,-0.3895136798948521
Nb6V10,I4/mcm,0.787353590532336,0.2241546208790222
Nb8Br40,Pnma,-10.620486119339985,-2.0541541921457203
Nb8Ni,I4/mmm,-0.1846585281064084,-0.2936857291974812
Nb8P,I4/mmm,-0.4345700478060955,-0.5225800550517405
NbAs3,P4/mmm,-0.09768286635189766,-0.16320526882119246
NbBi3,Pm-3m,0.2732377827716946,0.6011799506530228
NbBr3,Immm,-0.6581503466190456,-1.3182044820610446
NbBr3,P4/mmm,-0.4815629734071458,-0.9542970577968942
NbGe,R-3m,-0.1752034088305821,-0.3912357855436323
NbGe3,R-3m,-0.00569851331974175,0.026354088542193548
NbI,F-43m,0.3207862370263841,1.6530135987983472
NbNi,P4/mmm,-0.1599736341961393,-0.3284654078146081
NbNi2,I4/mmm,-0.3809779203563197,-0.7524172742567301
NbNi2,P-3m1,-0.1585145927496225,-0.2998612750976446
NbP2,I4/mmm,-0.5091594200315832,-1.2633296032255548
NbP3,P4/mmm,-0.28847902321198404,-0.5563938458953658
NbPb3,Cmmm,0.3050317886956888,0.6667003476802561
NbPd2,P4/mmm,0.0895612881594611,0.3817779097181001
NbPd3,I4/mmm,-0.5291690971317579,-1.0524027238403857
NbPt2,Immm,-0.8435796117765055,-1.5327908857284487
NbRh3,I4/mmm,-0.5201684364238506,-1.033854357695544
NbSb3,Pmm2,0.1013991655521395,0.2470586596225289
NbSr3,Immm,0.4988862906291322,1.066191495872132
NbTa2,P-3m1,-0.14722608470178575,-0.2688437920786751
NbU,P4/mmm,-0.0344410548297337,0.1889242196266056
NbV2,I4/mmm,-0.11015957907483886,-0.18222568685806667
NbV5,P4/mmm,-0.0987795605720798,-0.1952035594335683
NbW3,Cmmm,0.2740213590481642,0.602794727628851
NbW3,Immm,-0.2017488868147319,-0.3776622640821561
NbW3,Pmm2,0.2659390277507951,0.5861388347924716
Ni12Sr4,Pnma,0.0695620362005401,-0.1456476913480258
Ni17Br12,I-43m,1.8810052918207316,0.320369929415778
Ni24Ta5,I-43m,-1.212719422158203,-0.559006720633363
Ni2As2,P4/nmm,-0.2370477471960232,-0.450405389069928
Ni2As6,I4/mmm,0.3784941870606335,0.2817050048332739
Ni2Br6,Pm-3n,0.7702469818734285,0.6853628313120009
Ni2Ge,P-3m1,-0.2911749549306129,-0.6643727334588538
Ni2Ge2,Cmcm,-0.20930664140416,-0.3932371206295662
Ni2Ge4,Cmcm,-0.0066867790172134,-0.068681689761201
Ni2Ge4,Pnnm,-0.329700164528842,-0.5124543370211189
Ni2Ge6,Pmmn,-0.0008461826287753,-0.1091631935611652
Ni2Np2,Pmma,-0.2728012248533851,-0.5240853794685828
Ni2P,P-3m1,-0.387438950784097,-0.9288777366063504
Ni2P2,Cmcm,-0.3575708147416362,-0.6987767096077133
Ni2P2,P4/nmm,-0.3255305907654579,-0.6327489117649634
Ni2P4,Cmcm,-0.1553481448358924,-0.2729204328403332
Ni2P4,I4/mcm,-0.1105135921397248,-0.2113243844066802
Ni2P6,I4/mmm,0.4597920252632847,0.3654734146591264
Ni2Pb2,P6_3/mmc,-0.0972836260947723,-0.1623825231684855
Ni2Pb2,P6_3mc,0.4096292510958618,0.8822525269458583
Ni2Pd,I4/mmm,-0.1201977228597222,-0.19457784383165
Ni2Pd4,C2/m,-0.0735101048880302,-0.1604870623882031
Ni2Pt6,P6_3/mmc,-0.1693490026292803,-0.2827866698389621
Ni2Rh2,Cmme,0.0545039507144078,0.1504180191763134
Ni2Rh4,Cmmm,-0.080914871438856,-0.170660117134516
Ni2Rh4,Fd-3m,0.6140871543873064,0.7841699384787013
Ni2Sb,I4/mmm,-0.20027324163072163,-0.4146016975764872
Ni2Sb,P4/mmm,-0.062091719573016,-0.0349197240333495
Ni2Sb2,P4/nmm,-0.18960020523735396,-0.3526265248862177
Ni2Sb4,I4/mcm,-0.1111376259516467,-0.2121817146261621
Ni2Sb4,Pnnm,-0.6538949944098982,-0.9578501142159797
Ni2Sn,I4/mmm,-0.2197442269173401,-0.4681022091525967
Ni2Sn2,P-3m1,-0.0345495434190703,-0.0331014878098907
Ni2Sn2,P4/nmm,-0.1761483747580621,-0.3249052847300318
Ni2Sn2,Pmmn,-0.2435764844654225,-0.4638596690684957
Ni2Sn4,I4_1/amd,0.1470924130734932,0.1425881901525759
Ni2Sr2,Fd-3m,0.2658148342190488,0.5858828994590101
Ni2Sr2,I4_1/amd,0.1597597918098594,0.367326970960989
Ni2Sr2,Pmma,0.0301483100758897,0.1002264438113475
Ni2Sr4,I4/mcm,0.1340525970200686,0.1246734103032983
Ni2Ta,Fm-3m,0.102863107112623,0.4183273759321204
Ni2Ta,I4/mmm,-0.3768106118577969,-0.8996742031748852
Ni2Ta4,Fd-3m,0.7036540318959691,0.90722158934409
Ni2Ta6,Pm-3n,-0.2885113296876091,-0.4055702378834425
Ni2V,Immm,-0.4161530978640151,-0.6312278888625295
Ni2V2,Pmma,-0.2784276115364202,-0.535680114972579
Ni2V4,Cmcm,-0.1829286776624057,-0.3108120082803865
Ni2Yb2,Pmma,-0.3550834051354872,-0.6936507099034342
Ni32P12,R-3c,-4.978975989513168,-1.1608426070554057
Ni3Np,Pm-3m,-0.0185229789529752,-7.42917619516499e-05
Ni3P,Immm,-0.4149443088527637,-0.8170107604532458
Ni3P,P4/mmm,-0.2920688328165446,-0.5637916475786534
Ni3P,Pmmm,-0.3025358035835627,-0.5853617536535822
Ni3P2,P-3m1,-0.5868952049207491,-0.9880267573148448
Ni3Rh3,Cm,-0.0640329450186135,-0.1474668455414773
Ni3Sb,Fm-3m,-0.3386798647402541,-0.6598466500464525
Ni3Sb,I4/mmm,-0.2619826064341175,-0.5017906055476404
Ni3Sb,P4/mmm,-0.10809786901866175,-0.1846682801635628
Ni3Sm,Pm-3m,-0.4329877285223922,-0.8541942479102593
Ni3Sr,Cmmm,0.3166761810215232,0.6906968585368436
Ni3V,I4/mmm,-0.3645770684476674,-0.7132150451100117
Ni3Yb,I4/mmm,-0.2129992442901587,-0.4008467564751693
Ni4Ge2,Pnnm,-0.3743766615471769,-0.5738332403155539
Ni4Ge5,I4/mmm,0.1870175938285108,0.0467329736644392
Ni4P2,C2/m,-0.5773884834551112,-0.8527414765499304
Ni4Pd8,I4_1/amd,0.0392674750694114,-0.1301136952537869
Ni4Rh8,Pnma,-0.0003616929530364,-0.1573360049023087
Ni4Sb2,I4_1/amd,0.09695697307756551,0.07370950609032481
Ni4Sb3,I4/mmm,-0.2840192697914152,-0.4218361845298368
Ni4Sr,I4/m,0.2469601479265796,0.3866860464117003
Ni4Ta,Im-3m,0.7856183704627746,1.274730181194234
Ni4Ta16,I-43m,2.2864961523950083,0.7462677737910678
Ni4Ta4,P2_13,-0.1371723877391552,-0.2496322352006654
Ni4Ta6,R-3c,0.0821750066989259,-0.069831259834927
Ni5P,P4/mmm,-0.2383782642520811,-0.3869915442813257
Ni5Rh,Pmmm,-0.1116150751577438,-0.2128376592638319
Ni5Sb4,I4/mmm,-0.1619110241949069,-0.2728512571453441
Ni5Ta,F-43m,-0.4616208938530513,-0.6936939199812371
Ni5U,F-43m,-0.591939075952719,-0.87273183992647
Ni6As4,Fdd2,-0.4466276692996501,-0.5057292887063687
Ni6Ge18,Pmmn,1.0207801035133577,0.1447164443374524
Ni6P2,I4/mmm,-0.693150561255563,-0.8225061088854478
Ni6P7,R-3m,0.4632005929220062,0.1291141737846158
Ni6Ta2,P6_3/mmc,-0.7567874585185199,-0.8880768769135112
Ni8Ge4,Pnma,-1.3203577620434743,-1.0640757504164478
Ni8Pt4,Pnma,-0.2616878258939521,-0.3368477449958355
Ni8Ta16,Fd-3m,-0.5690286674989151,-0.4013241213125381
NiAs,Fm-3m,-0.2748687930035215,-0.802012304645592
NiAs3,Fm-3m,-0.1352036705160553,-0.2405273273089968
NiAs3,P4/mmm,-0.016232056642741,0.0046467911894677
NiBi3,Fm-3m,0.1855349236048193,0.4204438028780561
NiGe2,I4/mmm,-0.1390921699509861,-0.2464941988825201
NiGe2,P4/mmm,-0.0971977682949373,-0.13138076790920375
NiGe3,R-3m,0.0781248167287961,0.1990953869509045
NiGe4,I4/mmm,0.3875189471594464,0.6184144634831313
NiGe5,P4/mmm,0.0608731223743201,0.0241356287584382
NiP,P-6m2,-0.2344439284721945,-0.6353989385792679
NiP3,I4/mmm,0.1935329803263098,0.4369260244984185
NiP3,R-3m,0.2268153280858855,0.5055135640622876
NiP4,I4/mmm,0.1136103134796358,0.1668424918154961
NiPa,P-6m2,-0.10720365718434315,-0.11097096227690056
NiPb3,Pm-3m,0.1554981122155834,0.3585445941920052
NiPd3,Pm-3m,-0.1361595299942412,-0.2424971417659324
NiPt3,Pm-3m,-0.2191078788963895,-0.4134352980276663
NiRh5,Pmmm,-0.1101196278262719,-0.210783135671647
NiSb,R-3m,-0.20731381707517277,-0.5235806496618318
NiSb2,I4/mmm,-0.1437763548733958,-0.2593649543156438
NiSn,P-6m2,-0.19598687079641436,-0.47689599979012065
NiSn2,I4/mmm,-0.1822255609045752,-0.3650120061768072
NiSn2,P-3m1,-0.2022630460964001,-0.4200690920243373
NiSr,Pm-3m,-0.0771936018942296,0.012717178319032
NiTa,P-6m2,-0.1262113552114233,-0.1893122649919626
NiTa2,Fm-3m,0.0724953925482131,0.3348858735799118
NiTa4,Im-3m,0.6996573243663052,1.1330128554170131
NiTa7,Fm-3m,0.2161705386195407,0.1144484798424573
NiV,P4/mmm,-0.2174754443932851,-0.5654623715132477
NiW,P-6m2,-0.0746071506908401,0.0233773832735609
NpPa,P4/mmm,-0.0888642708883328,-0.035384144168926546
NpPa3,Pm-3m,-0.4471761729136055,-0.8834334860211619
NpPb,F-43m,0.4315222350880954,2.109418279325548
NpPd,P-6m2,-0.1136269830389875,-0.1374450631648281
NpPd,R-3m,-0.1110396655536417,-0.1267812877802091
NpRh,R-3m,-0.148790637306717,-0.2823740534944972
NpSb,Fm-3m,-0.3403299334816546,-1.071814098369605
NpSn,P4/mmm,-0.2543468578129951,-0.7174299877985229
NpTa,P4/mmm,0.0494554336117178,0.5347083428991111
NpU,P4/mmm,-0.138671085832246,-0.2406657496129482
NpYb,P4/mmm,0.1023946094867375,0.7529001511234497
NpYb,R-3m,0.0799699201457306,0.6604755254032719
P12As17,I-43m,1.9915303403068458,0.35178615285837234
P12Br12,Pbcm,-0.0748198813245062,-0.2315816654446895
P12Br17,I-43m,0.4631705755909371,-0.08264289762983501
P16As8,Fd-3m,1.2549349347830148,0.225139976303974
P16Br4,I23,1.7405503681706698,0.521253130318742
P17Br12,I-43m,0.4736664218720973,-0.0796595028563917
P24As5,I-43m,1.4155192268235215,0.1880577121612113
P2As4,Cmcm,0.2674144635282264,0.3078929027404576
P2As6,Cmcm,0.3485023738389641,0.2508017661135596
P2Br2,Pmmn,0.0281390241854543,0.0960857510783442
P2Br6,Pm-3n,0.9951337082707862,0.9170836725758212
P3As,Fm-3m,0.3901774446965967,0.8421666666983804
P3As,Pm-3m,0.5162006807625137,1.1018726150911298
P3Br,Cmmm,0.8083914533879927,1.7040130146331556
P3Br,Im-3m,0.3338840350063904,0.726158430374329
P3Br,Pm-3m,1.3104841033858554,2.7387146452159428
P3Br,Pmmm,0.6301315630493453,1.3366589033915504
P3Br,R-3m,0.0885134931309975,0.2205041456989173
P3Br2,R-3m,0.1323770804195986,0.1977818084593536
P4As,Im-3m,0.7528965324780825,1.220784218641592
P4As2,C2/m,-0.0634063917148963,-0.1466060539126732
P4As8,Pa-3,0.3765877561714691,0.1016004082995636
P4Br16,I-43m,0.0676977180767004,-0.1682225530175247
P4Br2,Cmcm,0.1009893745098155,0.0792494296311708
P4Br6,Fdd2,0.3140377440836417,0.12129581796187
P4Br8,Pa-3,0.3237606745364458,0.0653121073874236
P5As,F-43m,0.8942149237701292,1.169024088077266
P7As,Fm-3m,1.209525855847866,1.1379910137638412
P8Br16,Fd-3m,2.6123214814215117,0.6913520964322578
PAs,Pm-3m,0.10243588683002512,0.753070278028936
PAs3,Fm-3m,0.305968383319609,0.6686304615438416
PAs3,Immm,0.2124347698735439,0.475878421960399
PAs3,Pm-3m,0.4078317165877957,0.8785482068636332
PAs4,Im-3m,0.3844912426772665,0.6134229213609389
PAs5,F-43m,0.8761464004764603,1.144200607770378
PBr,P-6m2,0.176332989007442,1.0576413651326468
PBr3,Fm-3m,0.4237573636145513,0.9113674344439217
PBr4,Im-3m,0.1608951562614126,0.2447973536177766
PI,R-3m,0.15660089943247782,0.9763144416729711
PI3,Pm-3m,0.580646464393525,1.2346810866102347
Pa3Bi,Pm-3m,-0.6268102432333984,-1.253619477528713
PaGe,F-43m,-0.0974173318393661,-0.070636068739206
PaGe3,Fm-3m,-0.4488337489133062,-0.8868493826484329
PaP,Pm-3m,-0.7182196583773238,-2.6293079773646237
PaPb,P4/mmm,-0.1197334998834139,-0.1626134177947402
PaRh,P4/mmm,-0.4078580144412549,-1.350134904218176
PaSb3,Pm-3m,-0.6978984338827837,-1.4001164771968264
PaSn,P4/mmm,-0.3874640487137497,-1.26608002075239
Pb16Sr4,I-43m,-0.5065851992745884,-0.4049165062159024
Pb16V8,Fd-3m,1.5267777571236751,0.3185079405430128
Pb24Sr5,I-43m,-1.2604263343717932,-0.5725671852917131
Pb24V5,I-43m,2.6673497447280896,0.5438846292395535
Pb2As2,Imma,-0.067971450744788,-0.1019766286972433
Pb2As4,Cmcm,-0.0947301465084344,-0.1896402630518129
Pb2As4,Pnnm,0.0383617849991742,-0.0067916214064623
Pb2As6,Pmmn,-0.0279788124154526,-0.1371203607118829
Pb2Br2,P6_3/mmc,-0.5287947310698875,-1.0516312383891373
Pb2Br4,C2/m,-1.4525356286439557,-2.0550642990152297
Pb2P,I4/mmm,-0.056883315587061,-0.0206085695826735
Pb2P2,P4/nmm,0.0872280513922988,0.21785513527612715
Pb2P4,I4/mcm,0.0103888573064117,-0.0452222893930701
Pb2P6,Pmmn,-0.0348139192260004,-0.1441631805600837
Pb2Rh3,R-3m,0.182798475570499,0.2809076614733226
Pb2Sb,P-3m1,-0.1055329602416295,-0.1542834113383255
Pb2Sb2,Imma,-0.08840741094127168,-0.14409061171993154
Pb2Sr,P4/mmm,-0.2065505554412181,-0.4318499002350422
Pb2Sr2,Cmcm,-0.6293991913347162,-1.25895472555901
Pb2Sr2,Pmma,-0.6760717915482212,-1.3551366066215147
Pb2Sr4,Fd-3m,0.1639593702297012,0.1657608961894301
Pb2Ta,P-3m1,0.3515998068547092,1.1017822955504106
Pb2Ta2,P4/nmm,0.1935110560084804,0.4368808433403044
Pb2Ta2,R-3m,0.6125357954990392,1.3003979277016358
Pb2Ta4,I4/mcm,0.8247418215951393,1.073578314470326
Pb2V,Fm-3m,0.3362467534646298,1.0595966434874369
Pb2V2,Imma,0.2924463496518362,0.6407645481812394
Pb2V2,P4/nmm,0.0923560702540606,0.2284228451956946
Pb2V4,Cmcm,0.4630912138036352,0.5767238347446976
Pb2V4,Fd-3m,0.4133732555822079,0.5084187089328557
Pb2W2,R-3m,0.3711192951137572,0.802892045870255
Pb3As,Fm-3m,-0.0025658239509463,0.03280986676961
Pb3As,I4/mmm,-0.0436501979730837,-0.051855919101503
Pb3As,Immm,-0.0972493374205494,-0.1623118618131977
Pb3Sb,Pmmm,-0.095546089327154,-0.1588018451269729
Pb3Ta,I4/mmm,0.4802944140028024,1.0278777602280444
Pb3V,Immm,0.1942713341497428,0.4384476080249977
Pb3V,P4/mmm,0.2454714897768477,0.5439597769716717
Pb3V,Pm-3m,0.223630815548233,0.4989509897737885
Pb3W2,P-3m1,0.8605703593877961,1.398297726198484
Pb4As16,I23,1.3408681231915387,0.3565218319830039
Pb4As2,Pnnm,-0.0249082572852887,-0.0937153075947313
Pb4As3,I4/mmm,0.0786420388572278,0.0052292725948996
Pb4As4,Pnma,0.0275686590756421,-0.0798848491715015
Pb4I8,R-3m,-1.9156635496145435,-1.473006830565219
Pb4P,I4/mmm,0.346676787666331,0.5510811551397748
Pb4P2,Cmcm,-0.0629723943740948,-0.1460098057153232
Pb4Sb2,I4/mcm,-0.0505442582465271,-0.1289353836720956
Pb4Ta2,I4/mcm,0.3190604644999877,0.3788468743083066
Pb4V,Im-3m,0.2057945803606347,0.3188195602011886
Pb4V4,P2_13,0.7976978027537502,0.7136478591109796
Pb4V4,Pnma,0.6332016569339669,0.5441528164081655
Pb5As,Cmmm,-0.04468227924201815,-0.12088189097583285
Pb5P,Amm2,0.0523415913695285,0.0124145661988181
Pb5Sb3,Cmmm,-0.0639701076147323,-0.1742054005243953
Pb5Sr24,I-43m,0.1580901358382729,-0.1693605728945398
Pb5W,P-62m,0.7283459596630382,0.9411446483956116
Pb6As18,Pmmn,0.7853978697428586,0.063871344967316
Pb6As2,Pm-3n,0.1578729172909641,0.0543792437681661
Pb6As2,Pmmn,0.3679177594743805,0.2708071686776527
Pb6Br2,P6_3/mmc,-0.0335722958141139,-0.1428838252768962
Pb6P2,I4/mmm,0.2392485048502543,0.1382277656869677
Pb6Sb18,Pmmn,0.4927127113275381,-0.0366551915397749
Pb7I14,P3m1,-3.268619585359198,-1.4819415298939809
Pb8As4,Pa-3,0.0125999417049082,-0.1484323198183899
Pb8Sb4,Pnma,-0.0792943510679979,-0.2115569075306266
Pb8W4,P6_3/mmc,4.261035482383458,2.7699289171529613
PbAs3,Cmmm,0.1888637233376865,0.4273037210853747
PbAs3,Fm-3m,0.2031699201714216,0.456785620872928
PbAs3,Immm,0.08103947637532015,0.20510185426100197
PbAs3,P4/mmm,0.1305951081268283,0.3072250241143426
PbGe2,I4/mmm,0.0287663357614188,0.21473135266606305
PbGe5,P4/mmm,0.2352454016027905,0.2636973665464782
PbI2,P-3m1,-0.6206423790782255,-1.5696518182144836
PbP3,I4/mmm,0.5274835238112978,1.1251240530483204
PbP3,P4/mmm,0.335941589113456,0.730398593200059
PbRh2,P-3m1,0.0300949576879293,0.2183820129543434
PbRh3,P4/mmm,0.0216852335309481,0.0827859194363437
PbRh3,R-3m,0.1888489976465713,0.427273374700881
PbSb,Cmmm,-0.09626667390015639,-0.06589356694815865
PbSb,P4/mmm,-0.1302945719056004,-0.2061414735912355
PbSb3,I4/mmm,0.0521976237948834,0.1456651907405673
PbSb3,Immm,-0.0317754528988304,-0.0273847023028958
PbSm,R-3m,-0.449843765676538,-1.5231815531367594
PbSn3,P4/mmm,-0.1365880111248775,-0.2433801463758292
PbSr3,I4/mmm,-0.3449555925714444,-0.672779533688653
PbSr7,Fm-3m,-0.1967321730608061,-0.3110019913499887
PbTa3,I4/mmm,0.1987822714980296,0.44774364976101777
PbTa3,P4/mmm,0.0598541323230393,0.1614435572605466
PbV,F-43m,0.564793495777759,2.658703319630382
PbV3,Fm-3m,0.1990328297771149,0.448259994821888
PbV4,Im-3m,1.7715544660245066,2.9001667387419183
PbYb,P4/mmm,-0.4086349718165948,-1.353337177994384
Pd12Sb4,Pnma,-1.4483491260118082,-0.9276672820687898
Pd12Ta18,P4_2/mnm,-1.386638316303008,-0.5966502691313902
Pd16Sb4,I-43m,-0.2395628524755515,-0.2948617353937516
Pd16Ta14,P4_2/mnm,-1.4113768645875702,-0.6034476908817111
Pd18As6,Pmmn,-1.683364210532454,-0.7840572030117245
Pd2As4,Cmcm,-0.3078307002019311,-0.4824089255495866
Pd2Ge4,Imma,0.1255064786427173,-0.0708738732690635
Pd2P,I4/mmm,-0.4318645911189713,-0.7874698853523145
Pd2P2,Cmme,-0.2080973702067048,-0.3907450808041893
Pd2P2,P-3m1,-0.2011824012373445,-0.3764948629050487
Pd2P2,R-3m,-0.3178908292529819,-0.6170050571312494
Pd2Pt,P-3m1,-0.1110258799878546,-0.1693763309899841
Pd2Pt2,R-3m,-0.1538441338774454,-0.2789411894416751
Pd2Pt7,P-31m,-0.1763287575858546,-0.2860564802132247
Pd2Rb,I4/mmm,-0.0465585269280603,0.0077608974494535
Pd2Rb2,P2_1/m,-0.0610794900478428,-0.0877738257462897
Pd2Rb2,P4/nmm,0.29183645960116716,0.639507700008086
Pd2Rb4,I4/mcm,0.0503930725131857,0.009737589299717
Pd2Rh2,Cmme,-0.0163086256075541,0.0044889995294135
Pd2Rh2,P4/nmm,-0.10235179324962185,-0.17282689199007906
Pd2Sb,I4/mmm,-0.4002267223227896,-0.9640147524875472
Pd2Sb,P-3m1,-0.3751482211923894,-0.8951064450604678
Pd2Sb2,P-3m1,-0.2730539234881423,-0.5246061353279453
Pd2Sb4,Cmcm,-0.442625435640559,-0.6675969681056332
Pd2Sn,Immm,-0.457233852458743,-1.120653493715266
Pd2Sn2,Pmma,-0.5143638800099292,-1.021892453878948
Pd2Sn8,Ccce,-0.7840918347647876,-0.7839048184788309
Pd2Ta2,P4/nmm,-0.4320024073753347,-0.8521637194858489
Pd2V,Immm,-0.3256814671040242,-0.7591864281337456
Pd2V2,Cmcm,-0.210956985680533,-0.3966381142784345
Pd2V2,Pmma,-0.2933070401458299,-0.5663433183561812
Pd2V4,Pnnm,0.4114586975134719,0.5057883891362007
Pd2W,I4/mmm,-0.0867036121453079,-0.1025459290810627
Pd2W,Immm,-0.1911059362687945,-0.3894126524707637
Pd2W2,Cmcm,-0.0032625868722943006,0.03137399287093525
Pd2W2,Cmme,-0.1434278714647825,-0.2574755820423108
Pd2W4,I4/mcm,0.4174079406483199,0.5139617698490854
Pd3As,Immm,-0.385231334268775,-0.755778907623596
Pd3P,P4/mmm,-0.3400152797059983,-0.6625986442104104
Pd3Pt,R-3m,-0.1077341937137579,-0.18391882599213
Pd3Pt2,R-3m,0.0260639890375383,0.0225116402849612
Pd3Pt9,C2/m,-0.1972826897332773,-0.2926061762975483
Pd3Rb,P4/mmm,0.03824972933407265,0.1169216727028925
Pd3Rh6,P-62m,0.9052112683089768,0.7045276089439328
Pd3Sb,Immm,-0.473381369063159,-0.9374365852216784
Pd3Sb,Pmm2,-0.4321204377407994,-0.8524069539000655
Pd3Ta,I4/mmm,-0.5643442423100161,-1.124890899224122
Pd3Ta,P4/mmm,-0.3779514412700115,-0.7407766622086894
Pd3V,Immm,-0.3469002126079128,-0.6767869644339674
Pd3V,Pmmm,-0.3379889376496436,-0.6584228025010413
Pd4As2,Cmcm,-0.4241329632154945,-0.6421910443558991
Pd4As2,Pnnm,-0.5311866678077708,-0.7892670109157599
Pd4Ge2,Imma,-0.1507775023652999,-0.2606605495289901
Pd4Pt4,Imma,-0.1986125361372091,-0.3129394970486382
Pd4Pt5,C2/m,-0.1975994138787225,-0.305538305374723
Pd4Pt8,P2/m,-0.1986956947964448,-0.2935768063481889
Pd4Pt8,Pm,-0.2038346975843837,-0.2971069214668977
Pd4Rh,I4/m,-0.0876800044897089,-0.1650092813172835
Pd4Rh5,I4/mmm,0.0365745461309215,-0.0910580334231103
Pd4Sb2,I4/mcm,-0.5505504677854772,-0.8158700099323716
Pd4Sn12,Cmce,-1.3570476257934023,-0.8806292447906894
Pd4Sn4,Pnma,-0.8357792464387629,-0.969469157565372
Pd4Ta2,I4/mcm,-0.1497484718195916,-0.2652273098005631
Pd4V4,Pnma,-0.309335813300271,-0.427027559704582
Pd4W2,I4/mcm,0.2817753430327743,0.3276226285059072
Pd5Pt7,P2/m,-0.1971063980487675,-0.2924850769390792
Pd5Rb,P4/mmm,0.0615449008864222,0.0250585531388493
Pd5Rb4,I4/mmm,0.3847573747441156,0.2278431277767266
Pd5Sn,P4/mmm,-0.4436361905025554,-0.6689855958868892
Pd5Sr,P6/mmm,-0.6549916776086819,-0.9593567948309608
Pd6Ge4,Fdd2,-1.007199512295443,-0.9678150013803254
Pd6I4,R-3c,-0.1515215592116117,-0.2624699832340926
